YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 09 17 20 00 290  5.7 99.0 99.00 99.00 99.00 999 1016.1  12.9  13.5 999.0 99.0 99.00
2006 09 17 21 00 290  7.2 99.0 99.00 99.00 99.00 999 1015.4  12.8  13.5 999.0 99.0 99.00
2006 09 17 22 00 280  7.2 99.0 99.00 99.00 99.00 999 1014.5  13.1  13.5 999.0 99.0 99.00
2006 09 17 23 00 270  4.1 99.0 99.00 99.00 99.00 999 1014.2  13.2  13.5 999.0 99.0 99.00
2006 09 18 00 00 290  9.3 99.0 99.00 99.00 99.00 999 1013.3  13.4  13.4 999.0 99.0 99.00
2006 09 18 01 00 290  9.3 99.0 99.00 99.00 99.00 999 1012.9  14.2  13.3 999.0 99.0 99.00
2006 09 18 02 00 290  8.8 99.0 99.00 99.00 99.00 999 1012.9  13.9  13.2 999.0 99.0 99.00
2006 09 18 03 00 310  8.8 99.0 99.00 99.00 99.00 999 1013.1  12.8  13.1 999.0 99.0 99.00
2006 09 18 04 00 310  8.8 99.0 99.00 99.00 99.00 999 1013.6  12.4  13.1 999.0 99.0 99.00
2006 09 18 05 00 300  5.7 99.0 99.00 99.00 99.00 999 1014.0  12.4  13.0 999.0 99.0 99.00
2006 09 18 06 00 310  4.6 99.0 99.00 99.00 99.00 999 1014.0  12.2  13.0 999.0 99.0 99.00
2006 09 18 07 00 320  4.6 99.0 99.00 99.00 99.00 999 1013.9  12.1  13.1 999.0 99.0 99.00
2006 09 18 08 00 300  3.6 99.0 99.00 99.00 99.00 999 1013.9  12.1  13.1 999.0 99.0 99.00
2006 09 18 09 00 290  3.6 99.0 99.00 99.00 99.00 999 1013.6  12.1  13.2 999.0 99.0 99.00
2006 09 18 10 00 310  4.6 99.0 99.00 99.00 99.00 999 1013.4  12.1  13.3 999.0 99.0 99.00
2006 09 18 11 00 310  4.6 99.0 99.00 99.00 99.00 999 1013.3  12.1  13.4 999.0 99.0 99.00
2006 09 18 12 00 320  4.1 99.0 99.00 99.00 99.00 999 1013.1  11.9  13.3 999.0 99.0 99.00
2006 09 18 13 00 320  4.1 99.0 99.00 99.00 99.00 999 1013.2  11.9  13.4 999.0 99.0 99.00
2006 09 18 14 00 310  5.7 99.0 99.00 99.00 99.00 999 1013.6  11.9  13.5 999.0 99.0 99.00
2006 09 18 15 00 320  5.1 99.0 99.00 99.00 99.00 999 1014.0  12.3  13.5 999.0 99.0 99.00
2006 09 18 16 00 310  4.6 99.0 99.00 99.00 99.00 999 1014.2  12.3  13.4 999.0 99.0 99.00
2006 09 18 17 00 300  6.7 99.0 99.00 99.00 99.00 999 1014.1  12.0  13.5 999.0 99.0 99.00
2006 09 18 18 00 290  7.2 99.0 99.00 99.00 99.00 999 1014.2  11.6  13.5 999.0 99.0 99.00
2006 09 18 19 00 290  6.7 99.0 99.00 99.00 99.00 999 1013.8  11.7  13.6 999.0 99.0 99.00
2006 09 18 20 00 280  7.2 99.0 99.00 99.00 99.00 999 1013.4  11.7  13.6 999.0 99.0 99.00
2006 09 18 21 00 280  6.2 99.0 99.00 99.00 99.00 999 1013.1  11.4  13.6 999.0 99.0 99.00
2006 09 18 22 00 280  7.7 99.0 99.00 99.00 99.00 999 1012.8  11.6  13.6 999.0 99.0 99.00
2006 09 18 23 00 270  6.2 99.0 99.00 99.00 99.00 999 1012.7  11.3  13.6 999.0 99.0 99.00
2006 09 19 00 00 250  3.6 99.0 99.00 99.00 99.00 999 1012.6  12.4  13.6 999.0 99.0 99.00
2006 09 19 02 00 280  7.7 99.0 99.00 99.00 99.00 999 1012.0  12.1  13.5 999.0 99.0 99.00
2006 09 19 03 00 280  9.3 99.0 99.00 99.00 99.00 999 1012.5  12.1  13.4 999.0 99.0 99.00
2006 09 19 04 00 280  8.2 99.0 99.00 99.00 99.00 999 1012.5  11.8  13.2 999.0 99.0 99.00
2006 09 19 05 00 300  6.2 99.0 99.00 99.00 99.00 999 1012.9  11.8  13.1 999.0 99.0 99.00
2006 09 19 06 00 310  5.1 99.0 99.00 99.00 99.00 999 1013.0  11.4  13.1 999.0 99.0 99.00
2006 09 19 07 00 300  4.6 99.0 99.00 99.00 99.00 999 1013.3  11.8  13.1 999.0 99.0 99.00
2006 09 19 08 00 310  3.6 99.0 99.00 99.00 99.00 999 1013.5  11.7  13.1 999.0 99.0 99.00
2006 09 19 09 00 350  1.5 99.0 99.00 99.00 99.00 999 1013.3  11.6  13.1 999.0 99.0 99.00
2006 09 19 10 00 290  3.6 99.0 99.00 99.00 99.00 999 1013.3  11.7  13.1 999.0 99.0 99.00
2006 09 19 11 00 330  1.0 99.0 99.00 99.00 99.00 999 1013.0  11.5  13.2 999.0 99.0 99.00
2006 09 19 12 00 290  1.0 99.0 99.00 99.00 99.00 999 1013.1  11.4  13.2 999.0 99.0 99.00
2006 09 19 13 00 270  2.6 99.0 99.00 99.00 99.00 999 1013.2  11.6  13.3 999.0 99.0 99.00
2006 09 19 14 00 300  3.1 99.0 99.00 99.00 99.00 999 1013.4  11.4  13.3 999.0 99.0 99.00
2006 09 19 15 00 280  3.1 99.0 99.00 99.00 99.00 999 1014.1  11.6  13.3 999.0 99.0 99.00
2006 09 19 16 00 310  2.6 99.0 99.00 99.00 99.00 999 1014.3  11.6  13.4 999.0 99.0 99.00
2006 09 19 17 00 300  3.1 99.0 99.00 99.00 99.00 999 1015.0  11.7  13.4 999.0 99.0 99.00
2006 09 19 18 00 310  3.1 99.0 99.00 99.00 99.00 999 1015.7  11.7  13.5 999.0 99.0 99.00
2006 09 19 19 00 220  1.0 99.0 99.00 99.00 99.00 999 1015.1  12.6  13.8 999.0 99.0 99.00
2006 09 19 20 00 250  2.6 99.0 99.00 99.00 99.00 999 1014.7  12.8  14.0 999.0 99.0 99.00
2006 09 19 21 00 280  5.1 99.0 99.00 99.00 99.00 999 1014.4  12.8  14.1 999.0 99.0 99.00
2006 09 19 22 00 280  6.2 99.0 99.00 99.00 99.00 999 1014.0  12.9  14.1 999.0 99.0 99.00
2006 09 19 23 00 270  6.2 99.0 99.00 99.00 99.00 999 1013.7  13.0  14.2 999.0 99.0 99.00
2006 09 20 00 00 270  5.7 99.0 99.00 99.00 99.00 999 1013.7  13.0  14.1 999.0 99.0 99.00
2006 09 20 01 00 280  8.2 99.0 99.00 99.00 99.00 999 1013.3  12.7  14.1 999.0 99.0 99.00
2006 09 20 02 00 280  6.7 99.0 99.00 99.00 99.00 999 1013.3  12.6  14.0 999.0 99.0 99.00
2006 09 20 03 00 300  9.3 99.0 99.00 99.00 99.00 999 1013.0  12.4  13.8 999.0 99.0 99.00
2006 09 20 04 00 300  7.7 99.0 99.00 99.00 99.00 999 1013.5  12.2  13.6 999.0 99.0 99.00
2006 09 20 05 00 320  4.1 99.0 99.00 99.00 99.00 999 1013.9  12.1  13.6 999.0 99.0 99.00
2006 09 20 06 00 300  4.1 99.0 99.00 99.00 99.00 999 1014.0  12.0  13.3 999.0 99.0 99.00
2006 09 20 07 00 340  4.1 99.0 99.00 99.00 99.00 999 1014.2  11.8  13.2 999.0 99.0 99.00
2006 09 20 08 00 330  3.1 99.0 99.00 99.00 99.00 999 1014.3  11.6  13.2 999.0 99.0 99.00
2006 09 20 09 00 330  2.6 99.0 99.00 99.00 99.00 999 1014.7  11.1  13.3 999.0 99.0 99.00
2006 09 20 10 00 340  2.1 99.0 99.00 99.00 99.00 999 1014.5  11.2  13.1 999.0 99.0 99.00
2006 09 20 11 00  20  3.1 99.0 99.00 99.00 99.00 999 1014.4  11.2  13.2 999.0 99.0 99.00
2006 09 20 12 00  60  3.6 99.0 99.00 99.00 99.00 999 1014.3  10.7  13.3 999.0 99.0 99.00
2006 09 20 13 00  40  4.1 99.0 99.00 99.00 99.00 999 1014.8  10.6  13.4 999.0 99.0 99.00
2006 09 20 14 00 350  1.5 99.0 99.00 99.00 99.00 999 1014.8   9.9  13.4 999.0 99.0 99.00
2006 09 20 15 00 340  2.6 99.0 99.00 99.00 99.00 999 1015.3   9.8  13.6 999.0 99.0 99.00
2006 09 20 21 00 280  6.2 99.0 99.00 99.00 99.00 999 1014.7  13.2  14.4 999.0 99.0 99.00
2006 09 20 22 00 300  6.7 99.0 99.00 99.00 99.00 999 1014.2  13.6  14.4 999.0 99.0 99.00
2006 09 20 23 00 290  9.3 99.0 99.00 99.00 99.00 999 1013.5  13.6  14.3 999.0 99.0 99.00
2006 09 21 00 00 290 10.8 99.0 99.00 99.00 99.00 999 1012.8  13.0  14.2 999.0 99.0 99.00
2006 09 21 01 00 280  9.8 99.0 99.00 99.00 99.00 999 1012.8  13.1  14.2 999.0 99.0 99.00
2006 09 21 02 00 280  9.3 99.0 99.00 99.00 99.00 999 1013.0  13.2  14.1 999.0 99.0 99.00
2006 09 21 03 00 310  6.7 99.0 99.00 99.00 99.00 999 1013.5  12.8  13.9 999.0 99.0 99.00
2006 09 21 04 00 300  5.7 99.0 99.00 99.00 99.00 999 1014.0  12.4  13.7 999.0 99.0 99.00
2006 09 21 05 00 310  3.1 99.0 99.00 99.00 99.00 999 1014.4  12.3  13.3 999.0 99.0 99.00
2006 09 21 06 00 320  2.6 99.0 99.00 99.00 99.00 999 1014.5  12.4  12.9 999.0 99.0 99.00
2006 09 21 07 00 300  2.6 99.0 99.00 99.00 99.00 999 1014.5  12.1  13.2 999.0 99.0 99.00
2006 09 21 08 00 300  4.1 99.0 99.00 99.00 99.00 999 1014.1  12.0  13.2 999.0 99.0 99.00
2006 09 21 09 00 320  4.1 99.0 99.00 99.00 99.00 999 1014.0  12.2  13.1 999.0 99.0 99.00
2006 09 21 10 00 300  1.5 99.0 99.00 99.00 99.00 999 1013.7  12.3  13.3 999.0 99.0 99.00
2006 09 21 11 00 310  2.6 99.0 99.00 99.00 99.00 999 1013.7  12.1  13.4 999.0 99.0 99.00
2006 09 21 12 00 320  3.6 99.0 99.00 99.00 99.00 999 1013.4  12.1  13.4 999.0 99.0 99.00
2006 09 21 13 00 350  1.5 99.0 99.00 99.00 99.00 999 1013.2  12.1  13.6 999.0 99.0 99.00
2006 09 21 14 00 310  4.1 99.0 99.00 99.00 99.00 999 1013.0  12.1  13.7 999.0 99.0 99.00
2006 09 21 15 00 290  3.1 99.0 99.00 99.00 99.00 999 1013.2  12.4  13.7 999.0 99.0 99.00
2006 09 21 16 00 290  2.6 99.0 99.00 99.00 99.00 999 1013.1  12.5  13.7 999.0 99.0 99.00
2006 09 21 17 00 330  3.1 99.0 99.00 99.00 99.00 999 1012.9  12.6  13.8 999.0 99.0 99.00
2006 09 21 18 00 290  6.7 99.0 99.00 99.00 99.00 999 1012.9  12.5  13.9 999.0 99.0 99.00
2006 09 21 19 00 300  8.8 99.0 99.00 99.00 99.00 999 1012.1  12.3  13.8 999.0 99.0 99.00
2006 09 21 20 00 300 10.3 99.0 99.00 99.00 99.00 999 1011.6  12.0  13.9 999.0 99.0 99.00
2006 09 21 21 00 290 10.3 99.0 99.00 99.00 99.00 999 1010.7  11.9  13.9 999.0 99.0 99.00
2006 09 21 22 00 290  9.3 99.0 99.00 99.00 99.00 999 1010.2  11.8  14.0 999.0 99.0 99.00
2006 09 21 23 00 290  7.7 99.0 99.00 99.00 99.00 999 1009.7  11.7  13.9 999.0 99.0 99.00
2006 09 22 00 00 300  6.2 99.0 99.00 99.00 99.00 999 1009.1  12.4  14.0 999.0 99.0 99.00
2006 09 22 01 00 300  7.7 99.0 99.00 99.00 99.00 999 1008.5  12.7  13.9 999.0 99.0 99.00
2006 09 22 02 00 300  5.7 99.0 99.00 99.00 99.00 999 1008.3  12.6  13.8 999.0 99.0 99.00
2006 09 22 03 00 330  2.1 99.0 99.00 99.00 99.00 999 1008.1  12.4  13.6 999.0 99.0 99.00
2006 09 22 04 00 310  5.7 99.0 99.00 99.00 99.00 999 1007.9  12.7  13.4 999.0 99.0 99.00
2006 09 22 05 00 280  5.1 99.0 99.00 99.00 99.00 999 1007.8  12.3  13.2 999.0 99.0 99.00
2006 09 22 06 00 300  4.6 99.0 99.00 99.00 99.00 999 1007.6  12.1  13.1 999.0 99.0 99.00
2006 09 22 07 00 310  4.1 99.0 99.00 99.00 99.00 999 1007.5  12.1  13.2 999.0 99.0 99.00
2006 09 22 08 00 350  3.6 99.0 99.00 99.00 99.00 999 1007.3  12.2  13.4 999.0 99.0 99.00
2006 09 22 09 00 350  1.0 99.0 99.00 99.00 99.00 999 1007.0  11.6  13.3 999.0 99.0 99.00
2006 09 22 10 00  60  2.1 99.0 99.00 99.00 99.00 999 1006.6  11.9  13.2 999.0 99.0 99.00
2006 09 22 11 00 250  1.5 99.0 99.00 99.00 99.00 999 1006.6  11.8  13.2 999.0 99.0 99.00
2006 09 22 12 00   0  0.0 99.0 99.00 99.00 99.00 999 1006.2  11.4  13.3 999.0 99.0 99.00
2006 09 22 13 00  60  2.6 99.0 99.00 99.00 99.00 999 1006.7  10.8  13.3 999.0 99.0 99.00
2006 09 22 14 00  80  2.1 99.0 99.00 99.00 99.00 999 1006.6  10.5  13.2 999.0 99.0 99.00
2006 09 22 15 00 110  1.5 99.0 99.00 99.00 99.00 999 1006.9  10.1  13.2 999.0 99.0 99.00
2006 09 22 16 00 180  3.1 99.0 99.00 99.00 99.00 999 1007.6  10.3  13.3 999.0 99.0 99.00
2006 09 22 17 00 170  5.1 99.0 99.00 99.00 99.00 999 1007.9  10.8  13.3 999.0 99.0 99.00
2006 09 22 18 00 180  5.7 99.0 99.00 99.00 99.00 999 1008.6  11.1  13.4 999.0 99.0 99.00
2006 09 22 19 00 180  8.2 99.0 99.00 99.00 99.00 999 1007.3  11.6  13.5 999.0 99.0 99.00
2006 09 22 20 00 190  8.8 99.0 99.00 99.00 99.00 999 1007.5  12.2  13.5 999.0 99.0 99.00
2006 09 22 21 00 200  8.8 99.0 99.00 99.00 99.00 999 1007.6  12.6  13.5 999.0 99.0 99.00
2006 09 22 22 00 200  8.2 99.0 99.00 99.00 99.00 999 1007.3  12.8  13.5 999.0 99.0 99.00
2006 09 22 23 00 220  7.2 99.0 99.00 99.00 99.00 999 1007.3  12.9  13.6 999.0 99.0 99.00
2006 09 23 00 00 210  6.7 99.0 99.00 99.00 99.00 999 1007.3  13.1  13.8 999.0 99.0 99.00
2006 09 23 01 00 220  6.2 99.0 99.00 99.00 99.00 999 1007.4  13.1  13.9 999.0 99.0 99.00
2006 09 23 03 00 340  1.5 99.0 99.00 99.00 99.00 999 1008.0  12.5  13.8 999.0 99.0 99.00
2006 09 23 04 00  10  2.1 99.0 99.00 99.00 99.00 999 1008.5  12.3  13.8 999.0 99.0 99.00
2006 09 23 05 00  30  0.5 99.0 99.00 99.00 99.00 999 1008.8  12.3  13.8 999.0 99.0 99.00
2006 09 23 06 00   0  0.0 99.0 99.00 99.00 99.00 999 1009.2  12.4  13.8 999.0 99.0 99.00
2006 09 23 07 00   0  0.0 99.0 99.00 99.00 99.00 999 1009.6  12.1  13.7 999.0 99.0 99.00
2006 09 23 08 00   0  0.0 99.0 99.00 99.00 99.00 999 1009.9  12.0  13.7 999.0 99.0 99.00
2006 09 23 09 00  90  1.0 99.0 99.00 99.00 99.00 999 1010.0  12.1  13.6 999.0 99.0 99.00
2006 09 23 10 00 100  1.0 99.0 99.00 99.00 99.00 999 1010.4  11.7  13.6 999.0 99.0 99.00
2006 09 23 11 00  70  2.6 99.0 99.00 99.00 99.00 999 1010.5  11.7  13.6 999.0 99.0 99.00
2006 09 23 12 00  60  2.6 99.0 99.00 99.00 99.00 999 1010.9  10.8  13.5 999.0 99.0 99.00
2006 09 23 13 00  80  2.1 99.0 99.00 99.00 99.00 999 1011.2  11.1  13.4 999.0 99.0 99.00
2006 09 23 14 00  80  2.6 99.0 99.00 99.00 99.00 999 1011.6  11.1  13.2 999.0 99.0 99.00
2006 09 23 15 00  90  2.6 99.0 99.00 99.00 99.00 999 1012.4  11.2  13.1 999.0 99.0 99.00
2006 09 23 16 00  50  2.6 99.0 99.00 99.00 99.00 999 1013.0  11.5  12.9 999.0 99.0 99.00
2006 09 23 17 00  70  3.1 99.0 99.00 99.00 99.00 999 1013.7  11.2  13.1 999.0 99.0 99.00
2006 09 23 18 00  60  1.0 99.0 99.00 99.00 99.00 999 1014.0  12.6  13.3 999.0 99.0 99.00
2006 09 23 19 00  20  0.5 99.0 99.00 99.00 99.00 999 1014.2  13.3  13.7 999.0 99.0 99.00
2006 09 23 20 00 320  2.1 99.0 99.00 99.00 99.00 999 1014.1  14.1  13.8 999.0 99.0 99.00
2006 09 23 21 00 280  3.1 99.0 99.00 99.00 99.00 999 1013.8  14.0  13.8 999.0 99.0 99.00
2006 09 23 22 00 300  3.6 99.0 99.00 99.00 99.00 999 1013.3  13.7  13.4 999.0 99.0 99.00
2006 09 23 23 00 300  4.1 99.0 99.00 99.00 99.00 999 1012.9  13.4  14.6 999.0 99.0 99.00
2006 09 24 00 00 300  4.6 99.0 99.00 99.00 99.00 999 1012.8  12.3  14.6 999.0 99.0 99.00
2006 09 24 01 00 290  3.6 99.0 99.00 99.00 99.00 999 1013.4  12.8  14.3 999.0 99.0 99.00
2006 09 24 02 00 280  2.6 99.0 99.00 99.00 99.00 999 1012.6  12.9  14.1 999.0 99.0 99.00
2006 09 24 03 00 290  2.1 99.0 99.00 99.00 99.00 999 1012.5  13.2  14.1 999.0 99.0 99.00
2006 09 24 04 00   0  0.0 99.0 99.00 99.00 99.00 999 1013.1  13.1  14.1 999.0 99.0 99.00
2006 09 24 05 00 140  1.5 99.0 99.00 99.00 99.00 999 1013.4  13.0  14.1 999.0 99.0 99.00
2006 09 24 06 00 130  1.5 99.0 99.00 99.00 99.00 999 1013.5  12.9  14.0 999.0 99.0 99.00
2006 09 24 07 00   0  0.0 99.0 99.00 99.00 99.00 999 1013.6  13.2  14.1 999.0 99.0 99.00
2006 09 24 08 00   0  0.0 99.0 99.00 99.00 99.00 999 1014.2  12.7  14.1 999.0 99.0 99.00
2006 09 24 09 00  80  1.0 99.0 99.00 99.00 99.00 999 1014.3  12.5  14.2 999.0 99.0 99.00
2006 09 24 10 00  60  1.5 99.0 99.00 99.00 99.00 999 1014.2  12.6  14.2 999.0 99.0 99.00
2006 09 24 11 00 130  1.0 99.0 99.00 99.00 99.00 999 1014.4  12.7  14.4 999.0 99.0 99.00
2006 09 24 12 00 110  0.5 99.0 99.00 99.00 99.00 999 1014.5  12.6  14.4 999.0 99.0 99.00
2006 09 24 13 00  70  2.1 99.0 99.00 99.00 99.00 999 1014.9  12.2  14.2 999.0 99.0 99.00
2006 09 24 14 00  60  3.1 99.0 99.00 99.00 99.00 999 1015.4  11.6  14.0 999.0 99.0 99.00
2006 09 24 15 00  60  4.1 99.0 99.00 99.00 99.00 999 1015.6  11.6  14.1 999.0 99.0 99.00
2006 09 24 16 00  80  3.1 99.0 99.00 99.00 99.00 999 1016.1  12.1  14.0 999.0 99.0 99.00
2006 09 24 17 00  80  2.6 99.0 99.00 99.00 99.00 999 1016.4  12.7  14.1 999.0 99.0 99.00
2006 09 24 18 00 120  0.5 99.0 99.00 99.00 99.00 999 1016.6  13.9  14.3 999.0 99.0 99.00
2006 09 24 19 00 190  0.5 99.0 99.00 99.00 99.00 999 1016.4  14.6  14.2 999.0 99.0 99.00
2006 09 24 20 00 220  2.1 99.0 99.00 99.00 99.00 999 1015.9  15.4  14.3 999.0 99.0 99.00
2006 09 24 21 00 230  2.6 99.0 99.00 99.00 99.00 999 1015.5  15.3  14.1 999.0 99.0 99.00
2006 09 24 22 00 240  3.1 99.0 99.00 99.00 99.00 999 1015.1  15.1  14.4 999.0 99.0 99.00
2006 09 24 23 00 250  3.1 99.0 99.00 99.00 99.00 999 1015.1  15.1  14.9 999.0 99.0 99.00
2006 09 25 00 00 250  2.6 99.0 99.00 99.00 99.00 999 1015.2  15.0  14.8 999.0 99.0 99.00
2006 09 25 01 00 250  2.6 99.0 99.00 99.00 99.00 999 1015.2  14.8  15.1 999.0 99.0 99.00
2006 09 25 02 00 260  1.5 99.0 99.00 99.00 99.00 999 1015.2  14.1  14.2 999.0 99.0 99.00
2006 09 25 03 00 260  1.0 99.0 99.00 99.00 99.00 999 1015.2  13.7  14.2 999.0 99.0 99.00
2006 09 25 04 00 250  1.0 99.0 99.00 99.00 99.00 999 1015.4  13.7  14.5 999.0 99.0 99.00
2006 09 25 05 00 230  1.0 99.0 99.00 99.00 99.00 999 1015.5  13.5  14.7 999.0 99.0 99.00
2006 09 25 06 00 270  2.6 99.0 99.00 99.00 99.00 999 1015.5  13.5  14.7 999.0 99.0 99.00
2006 09 25 07 00 320  3.1 99.0 99.00 99.00 99.00 999 1015.2  13.3  14.2 999.0 99.0 99.00
2006 09 25 08 00  50  1.5 99.0 99.00 99.00 99.00 999 1015.1  12.6  14.1 999.0 99.0 99.00
2006 09 25 09 00  40  1.5 99.0 99.00 99.00 99.00 999 1014.9  12.4  13.8 999.0 99.0 99.00
2006 09 25 10 00 360  1.5 99.0 99.00 99.00 99.00 999 1014.8  12.4  13.9 999.0 99.0 99.00
2006 09 25 11 00  60  3.1 99.0 99.00 99.00 99.00 999 1014.3  12.2  14.0 999.0 99.0 99.00
2006 09 25 12 00  40  2.1 99.0 99.00 99.00 99.00 999 1014.1  12.4  14.0 999.0 99.0 99.00
2006 09 25 13 00  30  3.1 99.0 99.00 99.00 99.00 999 1014.2  12.4  14.3 999.0 99.0 99.00
2006 09 25 14 00  40  3.6 99.0 99.00 99.00 99.00 999 1014.1  12.5  14.7 999.0 99.0 99.00
2006 09 25 15 00  30  3.6 99.0 99.00 99.00 99.00 999 1014.2  12.7  14.6 999.0 99.0 99.00
2006 09 25 16 00  20  3.1 99.0 99.00 99.00 99.00 999 1014.3  12.7  14.5 999.0 99.0 99.00
2006 09 25 17 00 330  4.1 99.0 99.00 99.00 99.00 999 1014.3  11.7  14.6 999.0 99.0 99.00
2006 09 25 18 00 290  4.6 99.0 99.00 99.00 99.00 999 1014.5  11.6  14.8 999.0 99.0 99.00
2006 09 25 19 00 270  4.6 99.0 99.00 99.00 99.00 999 1014.2  11.5  14.9 999.0 99.0 99.00
2006 09 25 20 00 280  6.2 99.0 99.00 99.00 99.00 999 1014.0  11.8  14.9 999.0 99.0 99.00
2006 09 25 21 00 270  6.7 99.0 99.00 99.00 99.00 999 1013.6  11.5  14.9 999.0 99.0 99.00
2006 09 25 22 00 260  5.7 99.0 99.00 99.00 99.00 999 1013.5  11.3  14.8 999.0 99.0 99.00
2006 09 25 23 00 270  5.1 99.0 99.00 99.00 99.00 999 1013.6  11.4  14.8 999.0 99.0 99.00
2006 09 26 00 00 240  4.6 99.0 99.00 99.00 99.00 999 1013.7  11.3  14.8 999.0 99.0 99.00
2006 09 26 01 00 270  2.6 99.0 99.00 99.00 99.00 999 1013.9  11.3  14.7 999.0 99.0 99.00
2006 09 26 02 00 230  2.1 99.0 99.00 99.00 99.00 999 1014.3  11.4  14.7 999.0 99.0 99.00
2006 09 26 03 00 240  3.1 99.0 99.00 99.00 99.00 999 1014.6  11.4  14.6 999.0 99.0 99.00
2006 09 26 05 00 180  1.5 99.0 99.00 99.00 99.00 999 1015.3  11.7  14.5 999.0 99.0 99.00
2006 09 26 06 00 200  2.6 99.0 99.00 99.00 99.00 999 1015.4  11.6  14.5 999.0 99.0 99.00
2006 09 26 07 00 230  1.5 99.0 99.00 99.00 99.00 999 1015.5  11.4  14.4 999.0 99.0 99.00
2006 09 26 08 00 150  3.1 99.0 99.00 99.00 99.00 999 1015.6  11.1  14.2 999.0 99.0 99.00
2006 09 26 09 00 160  1.5 99.0 99.00 99.00 99.00 999 1015.6  11.3  14.4 999.0 99.0 99.00
2006 09 26 10 00 180  2.1 99.0 99.00 99.00 99.00 999 1015.7  11.6  14.5 999.0 99.0 99.00
2006 09 26 11 00 170  2.6 99.0 99.00 99.00 99.00 999 1015.6  11.8  14.5 999.0 99.0 99.00
2006 09 26 12 00 170  2.6 99.0 99.00 99.00 99.00 999 1015.8  11.8  14.3 999.0 99.0 99.00
2006 09 26 13 00 210  2.6 99.0 99.00 99.00 99.00 999 1016.3  11.8  14.4 999.0 99.0 99.00
2006 09 26 14 00 160  2.6 99.0 99.00 99.00 99.00 999 1016.5  11.8  14.3 999.0 99.0 99.00
2006 09 26 15 00 180  2.6 99.0 99.00 99.00 99.00 999 1016.9  12.0  14.2 999.0 99.0 99.00
2006 09 26 16 00 180  3.6 99.0 99.00 99.00 99.00 999 1017.4  12.4  14.2 999.0 99.0 99.00
2006 09 26 17 00 180  4.1 99.0 99.00 99.00 99.00 999 1017.8  12.5  14.4 999.0 99.0 99.00
2006 09 26 18 00 180  4.1 99.0 99.00 99.00 99.00 999 1018.2  12.6  14.4 999.0 99.0 99.00
2006 09 26 19 00 190  3.6 99.0 99.00 99.00 99.00 999 1018.4  12.7  14.4 999.0 99.0 99.00
2006 09 26 20 00 180  4.6 99.0 99.00 99.00 99.00 999 1018.4  13.1  14.6 999.0 99.0 99.00
2006 09 26 21 00 210  3.1 99.0 99.00 99.00 99.00 999 1018.1  13.3  14.6 999.0 99.0 99.00
2006 09 26 22 00 200  3.6 99.0 99.00 99.00 99.00 999 1017.8  13.4  14.6 999.0 99.0 99.00
2006 09 26 23 00 210  4.1 99.0 99.00 99.00 99.00 999 1017.5  13.6  14.5 999.0 99.0 99.00
2006 09 27 00 00 230  3.6 99.0 99.00 99.00 99.00 999 1017.3  13.8  14.9 999.0 99.0 99.00
2006 09 27 01 00 240  3.1 99.0 99.00 99.00 99.00 999 1017.3  13.5  15.1 999.0 99.0 99.00
2006 09 27 02 00 210  2.1 99.0 99.00 99.00 99.00 999 1017.4  13.4  15.0 999.0 99.0 99.00
2006 09 27 03 00 200  1.0 99.0 99.00 99.00 99.00 999 1017.4  13.3  15.0 999.0 99.0 99.00
2006 09 27 04 00 340  1.0 99.0 99.00 99.00 99.00 999 1017.8  13.3  14.9 999.0 99.0 99.00
2006 09 27 05 00 220  0.5 99.0 99.00 99.00 99.00 999 1018.1  13.2  15.0 999.0 99.0 99.00
2006 09 27 06 00   0  0.0 99.0 99.00 99.00 99.00 999 1018.1  13.0  15.0 999.0 99.0 99.00
2006 09 27 07 00 200  1.5 99.0 99.00 99.00 99.00 999 1018.3  12.9  15.0 999.0 99.0 99.00
2006 09 27 08 00   0  0.0 99.0 99.00 99.00 99.00 999 1018.2  12.7  14.7 999.0 99.0 99.00
2006 09 27 09 00   0  0.0 99.0 99.00 99.00 99.00 999 1018.1  12.7  14.8 999.0 99.0 99.00
2006 09 27 10 00 180  2.1 99.0 99.00 99.00 99.00 999 1018.4  12.6  14.7 999.0 99.0 99.00
2006 09 27 11 00   0  0.0 99.0 99.00 99.00 99.00 999 1018.3  12.5  14.8 999.0 99.0 99.00
2006 09 27 12 00  60  2.1 99.0 99.00 99.00 99.00 999 1018.3  12.4  14.7 999.0 99.0 99.00
2006 09 27 13 00  50  0.5 99.0 99.00 99.00 99.00 999 1018.4  12.3  14.8 999.0 99.0 99.00
2006 09 27 14 00   0  0.0 99.0 99.00 99.00 99.00 999 1018.7  12.3  14.9 999.0 99.0 99.00
2006 09 27 15 00   0  0.0 99.0 99.00 99.00 99.00 999 1019.3  12.3  14.9 999.0 99.0 99.00
2006 09 27 16 00   0  0.0 99.0 99.00 99.00 99.00 999 1019.8  12.3  15.0 999.0 99.0 99.00
2006 09 27 17 00  60  1.0 99.0 99.00 99.00 99.00 999 1020.2  12.3  15.1 999.0 99.0 99.00
2006 09 27 18 00   0  0.0 99.0 99.00 99.00 99.00 999 1020.2  12.5  15.1 999.0 99.0 99.00
2006 09 27 19 00  30  1.5 99.0 99.00 99.00 99.00 999 1020.0  12.7  15.0 999.0 99.0 99.00
